"gene","pattern","rank","cogaps_weight","contrast_scope","cell_type","mean_log2fc_stim_vs_ctrl","median_log2fc_stim_vs_ctrl","n_pairs","n_up_pairs","n_down_pairs","n_zero_pairs","sign_consistency","wilcoxon_pvalue","direction","evidence_strength","wilcoxon_fdr"
"ISG15","Pattern5",2,7.77035284042358,"by_cell_type","CD14+ Monocytes",6.97322600964623,6.94812179581057,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"ISG15","Pattern5",2,7.77035284042358,"by_cell_type","CD4 T cells",4.72869524140768,4.63721883314598,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"ISG15","Pattern5",2,7.77035284042358,"by_cell_type","CD8 T cells",4.58608758634475,4.74158260574683,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"ISG15","Pattern5",2,7.77035284042358,"by_cell_type","Dendritic cells",6.19076313455625,6.32200003676236,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"ISG15","Pattern5",2,7.77035284042358,"by_cell_type","FCGR3A+ Monocytes",5.94860510003517,5.87501616605342,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"ISG15","Pattern5",2,7.77035284042358,"by_cell_type","Megakaryocytes",2.08063067114113,2.08063067114113,1,1,0,0,1,NA,"up_in_stim","strong",NA
"ISG15","Pattern5",2,7.77035284042358,"by_cell_type","NK cells",4.2161217400905,4.19988401144602,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"APOBEC3A","Pattern5",3,7.38243389129639,"by_cell_type","B cells",7.3782317721651,8.82495945440728,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"APOBEC3A","Pattern5",3,7.38243389129639,"by_cell_type","CD14+ Monocytes",5.41518559493304,5.51993096632801,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"APOBEC3A","Pattern5",3,7.38243389129639,"by_cell_type","CD4 T cells",6.46372517337424,5.38050160434946,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"APOBEC3A","Pattern5",3,7.38243389129639,"by_cell_type","CD8 T cells",6.32197602145799,9.00259123410958,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"APOBEC3A","Pattern5",3,7.38243389129639,"by_cell_type","Dendritic cells",7.35128731050408,7.70989526264899,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"APOBEC3A","Pattern5",3,7.38243389129639,"by_cell_type","FCGR3A+ Monocytes",3.84405092390162,3.99651778637276,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"APOBEC3A","Pattern5",3,7.38243389129639,"by_cell_type","Megakaryocytes",5.41841709033779,5.41841709033779,1,1,0,0,1,NA,"up_in_stim","strong",NA
"APOBEC3A","Pattern5",3,7.38243389129639,"by_cell_type","NK cells",7.20331967907756,8.76938383087959,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"IFITM3","Pattern5",4,6.76309967041016,"by_cell_type","B cells",8.60328354779118,8.5108410754547,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"IFITM3","Pattern5",4,6.76309967041016,"by_cell_type","CD14+ Monocytes",5.38017879455394,5.32082406827435,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"IFITM3","Pattern5",4,6.76309967041016,"by_cell_type","CD4 T cells",5.26798378274938,4.61596293907667,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"IFITM3","Pattern5",4,6.76309967041016,"by_cell_type","CD8 T cells",7.01400894475959,4.76163371390881,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"IFITM3","Pattern5",4,6.76309967041016,"by_cell_type","Dendritic cells",5.81660543738202,5.53072630473656,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"IFITM3","Pattern5",4,6.76309967041016,"by_cell_type","FCGR3A+ Monocytes",3.68007148683681,3.37185969548779,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"IFITM3","Pattern5",4,6.76309967041016,"by_cell_type","Megakaryocytes",5.41841709033779,5.41841709033779,1,1,0,0,1,NA,"up_in_stim","strong",NA
"IFITM3","Pattern5",4,6.76309967041016,"by_cell_type","NK cells",3.63070013450189,4.02617593982206,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"FTL","Pattern5",5,6.11449909210205,"by_cell_type","B cells",-0.925740020974422,-0.82183828793841,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTL","Pattern5",5,6.11449909210205,"by_cell_type","CD14+ Monocytes",-0.604903657267645,-0.575119116664283,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTL","Pattern5",5,6.11449909210205,"by_cell_type","CD4 T cells",-0.671531719426218,-0.668002533457139,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTL","Pattern5",5,6.11449909210205,"by_cell_type","CD8 T cells",-0.788835455723273,-0.739720216546825,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"FTL","Pattern5",5,6.11449909210205,"by_cell_type","Dendritic cells",-0.494676804582848,-0.570822117226686,6,1,5,0,0.833333333333333,0.0591720678258594,"down_in_stim","moderate",0.0731761238779795
"FTL","Pattern5",5,6.11449909210205,"by_cell_type","FCGR3A+ Monocytes",-0.684440942377783,-0.694811179204106,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"FTL","Pattern5",5,6.11449909210205,"by_cell_type","Megakaryocytes",-0.27305778771284,-0.27305778771284,1,0,1,0,1,NA,"down_in_stim","moderate",NA
"FTL","Pattern5",5,6.11449909210205,"by_cell_type","NK cells",-0.739463168002537,-0.81937274878912,8,1,7,0,0.875,0.0208625823327655,"down_in_stim","strong",0.0480746462450683
"RSAD2","Pattern5",6,5.73615598678589,"by_cell_type","B cells",10.384236373071,12.0883425240887,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"RSAD2","Pattern5",6,5.73615598678589,"by_cell_type","CD14+ Monocytes",7.99198226933305,7.57276164718846,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"RSAD2","Pattern5",6,5.73615598678589,"by_cell_type","CD4 T cells",6.31495790603546,6.34553545691401,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"RSAD2","Pattern5",6,5.73615598678589,"by_cell_type","CD8 T cells",9.34113848123842,12.7487402163565,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"RSAD2","Pattern5",6,5.73615598678589,"by_cell_type","Dendritic cells",10.0114057166306,10.4369656031828,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"RSAD2","Pattern5",6,5.73615598678589,"by_cell_type","FCGR3A+ Monocytes",7.56217836809324,5.60791173736818,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"RSAD2","Pattern5",6,5.73615598678589,"by_cell_type","Megakaryocytes",6.14182556548164,6.14182556548164,1,1,0,0,1,NA,"up_in_stim","strong",NA
"RSAD2","Pattern5",6,5.73615598678589,"by_cell_type","NK cells",6.75369056779124,5.4890525071212,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"TNFSF10","Pattern5",7,5.33551263809204,"by_cell_type","B cells",5.8342378864126,5.99298819336244,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"TNFSF10","Pattern5",7,5.33551263809204,"by_cell_type","CD14+ Monocytes",7.69932187653032,7.49657433757152,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"TNFSF10","Pattern5",7,5.33551263809204,"by_cell_type","CD4 T cells",4.08073378350305,4.11954443844103,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"TNFSF10","Pattern5",7,5.33551263809204,"by_cell_type","CD8 T cells",2.67553732022827,2.64084266824229,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"TNFSF10","Pattern5",7,5.33551263809204,"by_cell_type","Dendritic cells",10.7054611785266,10.8522237625245,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"TNFSF10","Pattern5",7,5.33551263809204,"by_cell_type","FCGR3A+ Monocytes",3.52501409558771,3.6556251184119,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"TNFSF10","Pattern5",7,5.33551263809204,"by_cell_type","Megakaryocytes",5.82499633124696,5.82499633124696,1,1,0,0,1,NA,"up_in_stim","strong",NA
"TNFSF10","Pattern5",7,5.33551263809204,"by_cell_type","NK cells",2.77761857496375,2.72043513749394,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"FTH1","Pattern5",8,4.96856784820557,"by_cell_type","B cells",-1.30982434414063,-1.25829214253498,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTH1","Pattern5",8,4.96856784820557,"by_cell_type","CD14+ Monocytes",-1.13314165433764,-1.0824018232817,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTH1","Pattern5",8,4.96856784820557,"by_cell_type","CD4 T cells",-0.845984476155722,-0.840368929780212,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTH1","Pattern5",8,4.96856784820557,"by_cell_type","CD8 T cells",-1.00213076518342,-0.91823308389545,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"FTH1","Pattern5",8,4.96856784820557,"by_cell_type","Dendritic cells",-1.08042324299839,-0.994497210460398,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"FTH1","Pattern5",8,4.96856784820557,"by_cell_type","FCGR3A+ Monocytes",-1.08695205601665,-1.10571513039191,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"FTH1","Pattern5",8,4.96856784820557,"by_cell_type","Megakaryocytes",0.468200785918107,0.468200785918107,1,1,0,0,1,NA,"up_in_stim","moderate",NA
"FTH1","Pattern5",8,4.96856784820557,"by_cell_type","NK cells",-0.639793865137892,-0.69649912109545,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"SAT1","Pattern5",9,4.95289897918701,"by_cell_type","B cells",1.72447972664266,1.74648284671337,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"SAT1","Pattern5",9,4.95289897918701,"by_cell_type","CD14+ Monocytes",1.31672293405697,1.35216108132841,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"SAT1","Pattern5",9,4.95289897918701,"by_cell_type","CD4 T cells",2.21162071099681,2.30076258893308,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"SAT1","Pattern5",9,4.95289897918701,"by_cell_type","CD8 T cells",2.1715948336069,1.90803985007239,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"SAT1","Pattern5",9,4.95289897918701,"by_cell_type","Dendritic cells",0.910808615474915,0.998499993247605,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"SAT1","Pattern5",9,4.95289897918701,"by_cell_type","FCGR3A+ Monocytes",0.804704623727197,0.829216538606092,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"SAT1","Pattern5",9,4.95289897918701,"by_cell_type","Megakaryocytes",3.0164072968235,3.0164072968235,1,1,0,0,1,NA,"up_in_stim","strong",NA
"SAT1","Pattern5",9,4.95289897918701,"by_cell_type","NK cells",2.66391908352822,2.68005541267185,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"SOD2","Pattern5",10,4.65984487533569,"by_cell_type","B cells",1.50335483185028,1.33545241900937,8,7,1,0,0.875,0.0299739735865559,"up_in_stim","strong",0.0536857654094966
"SOD2","Pattern5",10,4.65984487533569,"by_cell_type","CD14+ Monocytes",0.65966583403212,0.689261365510262,8,7,1,0,0.875,0.0208625823327655,"up_in_stim","strong",0.0480746462450683
"SOD2","Pattern5",10,4.65984487533569,"by_cell_type","CD4 T cells",0.713358040782369,0.610897929830741,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"SOD2","Pattern5",10,4.65984487533569,"by_cell_type","CD8 T cells",0.601892456026582,-0.131210301850031,5,2,3,0,0.6,0.787406490666269,"up_in_stim","weak_or_mixed",0.824840669565685
"SOD2","Pattern5",10,4.65984487533569,"by_cell_type","Dendritic cells",0.327204503227555,0.389045486591476,6,4,2,0,0.666666666666667,0.29450739368011,"up_in_stim","moderate",0.328114844009973
"SOD2","Pattern5",10,4.65984487533569,"by_cell_type","FCGR3A+ Monocytes",-0.117929395185229,-0.105650621717838,6,2,4,0,0.666666666666667,0.401678166469773,"down_in_stim","suggestive",0.442203560119542
"SOD2","Pattern5",10,4.65984487533569,"by_cell_type","Megakaryocytes",0.0325429874760781,0.0325429874760781,1,1,0,0,1,NA,"up_in_stim","weak_or_mixed",NA
"SOD2","Pattern5",10,4.65984487533569,"by_cell_type","NK cells",0.043313574770103,0.149908925665592,8,5,3,0,0.625,0.833634883024682,"up_in_stim","weak_or_mixed",0.861500115883446
"ISG20","Pattern5",11,4.6575870513916,"by_cell_type","B cells",2.91349697580301,2.88785531156524,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"ISG20","Pattern5",11,4.6575870513916,"by_cell_type","CD14+ Monocytes",4.99983187742008,5.28799673071488,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"ISG20","Pattern5",11,4.6575870513916,"by_cell_type","CD4 T cells",2.73610597700943,2.72680915158706,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"ISG20","Pattern5",11,4.6575870513916,"by_cell_type","CD8 T cells",3.4380711945876,3.28468016533591,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"ISG20","Pattern5",11,4.6575870513916,"by_cell_type","Dendritic cells",3.71553300899118,3.7649038808127,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"ISG20","Pattern5",11,4.6575870513916,"by_cell_type","FCGR3A+ Monocytes",4.40261434419511,4.39734475303705,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"ISG20","Pattern5",11,4.6575870513916,"by_cell_type","Megakaryocytes",2.86554693038775,2.86554693038775,1,1,0,0,1,NA,"up_in_stim","strong",NA
"ISG20","Pattern5",11,4.6575870513916,"by_cell_type","NK cells",3.13372442482487,3.09622546378119,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"TYMP","Pattern5",12,4.61898517608643,"by_cell_type","B cells",1.19647737056877,1.27244952096206,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"TYMP","Pattern5",12,4.61898517608643,"by_cell_type","CD14+ Monocytes",0.994892610828662,1.02140129105179,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"TYMP","Pattern5",12,4.61898517608643,"by_cell_type","CD4 T cells",2.04999188107493,2.03415914159706,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"TYMP","Pattern5",12,4.61898517608643,"by_cell_type","CD8 T cells",4.53884797169961,3.00077463395554,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"TYMP","Pattern5",12,4.61898517608643,"by_cell_type","Dendritic cells",0.786073963783045,1.02474764362883,6,5,1,0,0.833333333333333,0.0591720678258594,"up_in_stim","strong",0.0731761238779795
"TYMP","Pattern5",12,4.61898517608643,"by_cell_type","FCGR3A+ Monocytes",0.752475506756627,0.808936821426504,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"TYMP","Pattern5",12,4.61898517608643,"by_cell_type","Megakaryocytes",4.8502237767458,4.8502237767458,1,1,0,0,1,NA,"up_in_stim","strong",NA
"TYMP","Pattern5",12,4.61898517608643,"by_cell_type","NK cells",2.31821538990679,2.16073813312066,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"IFIT3","Pattern5",13,4.55023384094238,"by_cell_type","B cells",8.7097396840317,6.91801655217357,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"IFIT3","Pattern5",13,4.55023384094238,"by_cell_type","CD14+ Monocytes",7.10734820826089,6.99497108287923,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"IFIT3","Pattern5",13,4.55023384094238,"by_cell_type","CD4 T cells",6.51538983743008,6.72123721957729,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"IFIT3","Pattern5",13,4.55023384094238,"by_cell_type","CD8 T cells",9.23166783294431,6.86955951833922,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"IFIT3","Pattern5",13,4.55023384094238,"by_cell_type","Dendritic cells",10.5153850810686,10.9168476499426,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"IFIT3","Pattern5",13,4.55023384094238,"by_cell_type","FCGR3A+ Monocytes",4.98615440236571,4.48863814320781,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"IFIT3","Pattern5",13,4.55023384094238,"by_cell_type","Megakaryocytes",5.82499633124696,5.82499633124696,1,1,0,0,1,NA,"up_in_stim","strong",NA
"IFIT3","Pattern5",13,4.55023384094238,"by_cell_type","NK cells",5.29394415367551,5.52655183826935,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"C15orf48","Pattern5",14,4.4626350402832,"by_cell_type","B cells",0.462688033118836,0.397435463668866,8,6,2,0,0.75,0.362726506485098,"up_in_stim","moderate",0.402908784149615
"C15orf48","Pattern5",14,4.4626350402832,"by_cell_type","CD14+ Monocytes",-0.0658020364943457,-0.0811317594942871,8,2,6,0,0.75,0.183430618982178,"down_in_stim","weak_or_mixed",0.211343974044683
"C15orf48","Pattern5",14,4.4626350402832,"by_cell_type","CD4 T cells",0.704885567752334,0.332303925074671,8,7,1,0,0.875,0.0800579199844347,"up_in_stim","strong",0.0983492990537261
"C15orf48","Pattern5",14,4.4626350402832,"by_cell_type","CD8 T cells",2.40194775958457,0.268513228368261,5,4,1,0,0.8,0.280712665268496,"up_in_stim","strong",0.316548324664474
"C15orf48","Pattern5",14,4.4626350402832,"by_cell_type","Dendritic cells",-0.0269348621438112,0.0343059920527198,6,3,3,0,0.5,1,"down_in_stim","weak_or_mixed",1
"C15orf48","Pattern5",14,4.4626350402832,"by_cell_type","FCGR3A+ Monocytes",0.580290502643546,0.554976354492385,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"C15orf48","Pattern5",14,4.4626350402832,"by_cell_type","Megakaryocytes",1.7098301665516,1.7098301665516,1,1,0,0,1,NA,"up_in_stim","strong",NA
"C15orf48","Pattern5",14,4.4626350402832,"by_cell_type","NK cells",0.177938881837808,0.0697740859366238,8,5,3,0,0.625,0.441208519505878,"up_in_stim","suggestive",0.48285652134714
"LY6E","Pattern5",15,4.44501924514771,"by_cell_type","B cells",3.82346741365819,3.55973575115994,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"LY6E","Pattern5",15,4.44501924514771,"by_cell_type","CD14+ Monocytes",5.28222852828187,5.45819556208574,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"LY6E","Pattern5",15,4.44501924514771,"by_cell_type","CD4 T cells",3.84743489383813,3.83880856399418,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"LY6E","Pattern5",15,4.44501924514771,"by_cell_type","CD8 T cells",3.29609449538693,3.12734656054283,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0731761238779795
"LY6E","Pattern5",15,4.44501924514771,"by_cell_type","Dendritic cells",5.02563121992634,4.802260460993,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"LY6E","Pattern5",15,4.44501924514771,"by_cell_type","FCGR3A+ Monocytes",3.62095622081647,3.8794367565739,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"LY6E","Pattern5",15,4.44501924514771,"by_cell_type","Megakaryocytes",3.8993926242885,3.8993926242885,1,1,0,0,1,NA,"up_in_stim","strong",NA
"LY6E","Pattern5",15,4.44501924514771,"by_cell_type","NK cells",2.86272238751107,2.85752265583985,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"FTH1","Pattern6",1,12.9676628112793,"by_cell_type","B cells",-1.30982434414063,-1.25829214253498,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTH1","Pattern6",1,12.9676628112793,"by_cell_type","CD14+ Monocytes",-1.13314165433764,-1.0824018232817,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTH1","Pattern6",1,12.9676628112793,"by_cell_type","CD4 T cells",-0.845984476155722,-0.840368929780212,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTH1","Pattern6",1,12.9676628112793,"by_cell_type","CD8 T cells",-1.00213076518342,-0.91823308389545,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"FTH1","Pattern6",1,12.9676628112793,"by_cell_type","Dendritic cells",-1.08042324299839,-0.994497210460398,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"FTH1","Pattern6",1,12.9676628112793,"by_cell_type","FCGR3A+ Monocytes",-1.08695205601665,-1.10571513039191,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"FTH1","Pattern6",1,12.9676628112793,"by_cell_type","Megakaryocytes",0.468200785918107,0.468200785918107,1,1,0,0,1,NA,"up_in_stim","moderate",NA
"FTH1","Pattern6",1,12.9676628112793,"by_cell_type","NK cells",-0.639793865137892,-0.69649912109545,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTL","Pattern6",2,5.56545400619507,"by_cell_type","B cells",-0.925740020974422,-0.82183828793841,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTL","Pattern6",2,5.56545400619507,"by_cell_type","CD14+ Monocytes",-0.604903657267645,-0.575119116664283,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTL","Pattern6",2,5.56545400619507,"by_cell_type","CD4 T cells",-0.671531719426218,-0.668002533457139,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"FTL","Pattern6",2,5.56545400619507,"by_cell_type","CD8 T cells",-0.788835455723273,-0.739720216546825,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"FTL","Pattern6",2,5.56545400619507,"by_cell_type","Dendritic cells",-0.494676804582848,-0.570822117226686,6,1,5,0,0.833333333333333,0.0591720678258594,"down_in_stim","moderate",0.0731761238779795
"FTL","Pattern6",2,5.56545400619507,"by_cell_type","FCGR3A+ Monocytes",-0.684440942377783,-0.694811179204106,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"FTL","Pattern6",2,5.56545400619507,"by_cell_type","Megakaryocytes",-0.27305778771284,-0.27305778771284,1,0,1,0,1,NA,"down_in_stim","moderate",NA
"FTL","Pattern6",2,5.56545400619507,"by_cell_type","NK cells",-0.739463168002537,-0.81937274878912,8,1,7,0,0.875,0.0208625823327655,"down_in_stim","strong",0.0480746462450683
"ACTB","Pattern6",3,5.14597940444946,"by_cell_type","B cells",-0.741105858593112,-0.816369989518186,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"ACTB","Pattern6",3,5.14597940444946,"by_cell_type","CD14+ Monocytes",-1.54669876056327,-1.52553233812835,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"ACTB","Pattern6",3,5.14597940444946,"by_cell_type","CD4 T cells",-0.607379927150278,-0.592141269920222,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"ACTB","Pattern6",3,5.14597940444946,"by_cell_type","CD8 T cells",-0.518022348967884,-0.488414417361643,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"ACTB","Pattern6",3,5.14597940444946,"by_cell_type","Dendritic cells",-1.06800272558846,-1.05867991559282,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"ACTB","Pattern6",3,5.14597940444946,"by_cell_type","FCGR3A+ Monocytes",-1.2759696853827,-1.26308319892601,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"ACTB","Pattern6",3,5.14597940444946,"by_cell_type","Megakaryocytes",0.639111497259035,0.639111497259035,1,1,0,0,1,NA,"up_in_stim","strong",NA
"ACTB","Pattern6",3,5.14597940444946,"by_cell_type","NK cells",-0.402425366297569,-0.347642554443811,8,1,7,0,0.875,0.058707408431205,"down_in_stim","moderate",0.0731761238779795
"PFN1","Pattern6",4,3.59252691268921,"by_cell_type","B cells",-0.918730902305753,-0.890116283416831,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"PFN1","Pattern6",4,3.59252691268921,"by_cell_type","CD14+ Monocytes",-1.57770320348835,-1.58707971077273,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"PFN1","Pattern6",4,3.59252691268921,"by_cell_type","CD4 T cells",-0.468492139201787,-0.513271742146594,8,0,8,0,1,0.0142661867014469,"down_in_stim","moderate",0.0343685406898494
"PFN1","Pattern6",4,3.59252691268921,"by_cell_type","CD8 T cells",-0.77034820879009,-0.763229129843751,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"PFN1","Pattern6",4,3.59252691268921,"by_cell_type","Dendritic cells",-1.12989286936286,-1.11888386415556,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"PFN1","Pattern6",4,3.59252691268921,"by_cell_type","FCGR3A+ Monocytes",-1.314674594474,-1.26813534894533,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"PFN1","Pattern6",4,3.59252691268921,"by_cell_type","Megakaryocytes",4.8502237767458,4.8502237767458,1,1,0,0,1,NA,"up_in_stim","strong",NA
"PFN1","Pattern6",4,3.59252691268921,"by_cell_type","NK cells",-0.872997176293971,-0.887950926026316,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"SH3BGRL3","Pattern6",5,2.96568727493286,"by_cell_type","B cells",-1.18121586650594,-1.19207535236035,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"SH3BGRL3","Pattern6",5,2.96568727493286,"by_cell_type","CD14+ Monocytes",-1.13726962930741,-1.11685535588199,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"SH3BGRL3","Pattern6",5,2.96568727493286,"by_cell_type","CD4 T cells",-0.542393681289362,-0.538107877996088,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"SH3BGRL3","Pattern6",5,2.96568727493286,"by_cell_type","CD8 T cells",-0.963524509240665,-0.985724122702022,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"SH3BGRL3","Pattern6",5,2.96568727493286,"by_cell_type","Dendritic cells",-1.07337224850045,-1.09103393256952,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
